order_id,weather,zone,traffic_level
78666,Light Rain,HSR,2
78667,Clear,Koramangala,2
78668,Light Rain,Indiranagar,5
78669,Storm,Koramangala,2
78670,Light Rain,Whitefield,5
78671,Clear,Whitefield,2
78672,Storm,Whitefield,5
78673,Storm,Indiranagar,3
78674,Light Rain,Koramangala,2
78675,Storm,Whitefield,2
78676,Heavy Rain,HSR,1
78677,Clear,Whitefield,5
78678,Heavy Rain,BTM,3
78679,Heavy Rain,Koramangala,5
78680,Clear,HSR,2
78681,Light Rain,Koramangala,2
78682,Light Rain,Indiranagar,1
78683,Storm,Koramangala,1
78684,Heavy Rain,Indiranagar,5
78685,Clear,Koramangala,4
78686,Clear,BTM,4
78687,Heavy Rain,Whitefield,4
78688,Clear,BTM,1
78689,Heavy Rain,BTM,3
78690,Light Rain,BTM,4
78691,Heavy Rain,HSR,2
78692,Storm,Indiranagar,3
78693,Storm,BTM,5
78694,Clear,Whitefield,4
78695,Light Rain,Whitefield,2
78696,Clear,Koramangala,2
78697,Storm,Indiranagar,2
78698,Light Rain,Koramangala,5
78699,Storm,Koramangala,1
78700,Clear,Koramangala,3
78701,Storm,Whitefield,3
78702,Clear,Indiranagar,5
78703,Storm,HSR,4
78704,Storm,Whitefield,1
78705,Light Rain,BTM,1
78706,Light Rain,HSR,4
78707,Clear,Indiranagar,5
78708,Light Rain,Koramangala,5
78709,Clear,Koramangala,1
78710,Clear,HSR,4
78711,Light Rain,Indiranagar,5
78712,Storm,BTM,5
78713,Light Rain,Whitefield,1
78714,Heavy Rain,Whitefield,1
78715,Storm,HSR,3
78716,Heavy Rain,BTM,1
78717,Light Rain,HSR,1
78718,Clear,Whitefield,5
78719,Storm,Koramangala,1
78720,Clear,Koramangala,2
78721,Light Rain,HSR,1
78722,Clear,Whitefield,2
78723,Clear,Whitefield,3
78724,Heavy Rain,Koramangala,2
78725,Clear,Indiranagar,4
78726,Light Rain,Koramangala,5
78727,Clear,Koramangala,1
78728,Heavy Rain,BTM,4
78729,Storm,BTM,3
78730,Heavy Rain,Indiranagar,1
78731,Heavy Rain,BTM,1
78732,Storm,Koramangala,5
78733,Storm,Indiranagar,2
78734,Clear,Indiranagar,2
78735,Light Rain,Indiranagar,5
78736,Heavy Rain,HSR,2
78737,Light Rain,BTM,4
78738,Storm,Whitefield,5
78739,Heavy Rain,Indiranagar,5
78740,Heavy Rain,HSR,2
78741,Heavy Rain,HSR,2
78742,Clear,Koramangala,2
78743,Heavy Rain,BTM,5
78744,Clear,BTM,2
78745,Light Rain,HSR,3
78746,Storm,Koramangala,5
78747,Heavy Rain,Koramangala,5
78748,Light Rain,BTM,5
78749,Clear,HSR,5
78750,Light Rain,Indiranagar,5
78751,Clear,BTM,5
78752,Storm,Koramangala,4
78753,Clear,Koramangala,2
78754,Storm,Indiranagar,2
78755,Heavy Rain,Indiranagar,3
78756,Heavy Rain,BTM,4
78757,Light Rain,BTM,2
78758,Clear,BTM,3
78759,Light Rain,HSR,1
78760,Light Rain,Indiranagar,1
78761,Heavy Rain,Whitefield,4
78762,Heavy Rain,Koramangala,5
78763,Heavy Rain,Koramangala,4
78764,Storm,BTM,4
78765,Clear,Whitefield,1
78766,Heavy Rain,BTM,2
78767,Storm,Indiranagar,3
78768,Heavy Rain,BTM,2
78769,Light Rain,Indiranagar,4
78770,Heavy Rain,Indiranagar,3
78771,Heavy Rain,Whitefield,2
78772,Storm,Whitefield,4
78773,Light Rain,Koramangala,3
78774,Clear,Whitefield,1
78775,Clear,HSR,3
78776,Heavy Rain,Koramangala,4
78777,Heavy Rain,Whitefield,3
78778,Light Rain,Koramangala,5
78779,Clear,HSR,1
78780,Clear,Indiranagar,3
78781,Heavy Rain,BTM,4
78782,Light Rain,Koramangala,3
78783,Storm,Koramangala,5
78784,Light Rain,Indiranagar,4
78785,Light Rain,Whitefield,1
78786,Clear,Whitefield,4
78787,Heavy Rain,Whitefield,3
78788,Light Rain,Whitefield,5
78789,Light Rain,BTM,5
78790,Light Rain,HSR,4
78791,Heavy Rain,Indiranagar,4
78792,Storm,Koramangala,1
78793,Clear,HSR,5
78794,Clear,Koramangala,2
78795,Light Rain,Whitefield,4
78796,Light Rain,HSR,2
78797,Storm,HSR,5
78798,Storm,BTM,4
78799,Clear,Koramangala,4
78800,Light Rain,Indiranagar,3
78801,Storm,Koramangala,2
78802,Light Rain,Whitefield,3
78803,Storm,HSR,1
78804,Heavy Rain,Koramangala,4
78805,Clear,HSR,3
78806,Clear,BTM,3
78807,Light Rain,Whitefield,2
78808,Clear,Koramangala,1
78809,Clear,BTM,2
78810,Light Rain,Indiranagar,1
78811,Storm,Whitefield,5
78812,Heavy Rain,Indiranagar,3
78813,Light Rain,Whitefield,3
78814,Clear,Whitefield,1
78815,Light Rain,BTM,3
78816,Light Rain,Koramangala,1
78817,Storm,HSR,1
78818,Clear,HSR,2
78819,Clear,HSR,2
78820,Heavy Rain,BTM,2
78821,Light Rain,Whitefield,5
78822,Clear,Whitefield,2
78823,Heavy Rain,Indiranagar,1
78824,Light Rain,HSR,5
78825,Clear,Koramangala,3
78826,Heavy Rain,HSR,5
78827,Heavy Rain,Whitefield,3
78828,Heavy Rain,HSR,2
78829,Clear,HSR,5
78830,Heavy Rain,Indiranagar,1
78831,Heavy Rain,Koramangala,4
78832,Storm,Whitefield,4
78833,Heavy Rain,Koramangala,2
78834,Storm,BTM,1
78835,Storm,Whitefield,5
78836,Heavy Rain,HSR,1
78837,Storm,Whitefield,5
78838,Heavy Rain,HSR,1
78839,Clear,Whitefield,4
78840,Clear,HSR,2
78841,Storm,Koramangala,2
78842,Storm,Koramangala,2
78843,Clear,HSR,4
78844,Light Rain,Koramangala,2
78845,Heavy Rain,Whitefield,2
78846,Storm,Whitefield,5
78847,Heavy Rain,HSR,1
78848,Clear,Indiranagar,5
78849,Heavy Rain,HSR,4
78850,Heavy Rain,Koramangala,5
78851,Storm,BTM,3
78852,Clear,HSR,5
78853,Storm,Whitefield,2
78854,Light Rain,Indiranagar,5
78855,Heavy Rain,HSR,3
78856,Light Rain,Whitefield,3
78857,Storm,Indiranagar,4
78858,Clear,Whitefield,2
78859,Clear,Koramangala,2
78860,Storm,Whitefield,5
78861,Heavy Rain,Indiranagar,5
78862,Light Rain,HSR,2
78863,Clear,BTM,5
78864,Clear,HSR,1
78865,Storm,Koramangala,4
78866,Heavy Rain,Koramangala,3
78867,Storm,Whitefield,5
78868,Heavy Rain,Koramangala,5
78869,Heavy Rain,BTM,4
78870,Clear,Koramangala,3
78871,Clear,HSR,5
78872,Light Rain,Indiranagar,1
78873,Light Rain,Whitefield,2
78874,Heavy Rain,Whitefield,5
78875,Light Rain,BTM,2
78876,Light Rain,Whitefield,3
78877,Heavy Rain,Whitefield,4
78878,Clear,Indiranagar,2
78879,Storm,Indiranagar,5
78880,Storm,BTM,1
78881,Clear,Koramangala,1
78882,Clear,HSR,4
78883,Clear,Koramangala,5
78884,Storm,BTM,2
78885,Storm,Whitefield,4
78886,Light Rain,Whitefield,5
78887,Light Rain,Indiranagar,2
78888,Clear,Whitefield,4
78889,Heavy Rain,HSR,4
78890,Light Rain,Indiranagar,2
78891,Storm,Whitefield,1
78892,Heavy Rain,Koramangala,1
78893,Heavy Rain,Koramangala,2
78894,Clear,BTM,2
78895,Heavy Rain,Koramangala,5
78896,Heavy Rain,Whitefield,1
78897,Clear,Koramangala,2
78898,Heavy Rain,Koramangala,5
78899,Light Rain,BTM,1
78900,Light Rain,Whitefield,3
78901,Heavy Rain,Koramangala,4
78902,Light Rain,BTM,2
78903,Light Rain,Indiranagar,5
78904,Storm,Whitefield,1
78905,Heavy Rain,Koramangala,3
78906,Clear,Koramangala,3
78907,Storm,BTM,4
78908,Storm,Whitefield,5
78909,Heavy Rain,Indiranagar,3
78910,Clear,Indiranagar,3
78911,Storm,Koramangala,5
78912,Storm,Whitefield,1
78913,Clear,Indiranagar,2
78914,Storm,Whitefield,5
78915,Heavy Rain,HSR,3
78916,Storm,BTM,3
78917,Light Rain,Koramangala,1
78918,Clear,Koramangala,5
78919,Storm,BTM,5
78920,Light Rain,Koramangala,2
78921,Heavy Rain,Whitefield,3
78922,Storm,HSR,5
78923,Heavy Rain,HSR,2
78924,Storm,Whitefield,3
78925,Clear,Indiranagar,5
78926,Storm,Indiranagar,3
78927,Clear,Koramangala,5
78928,Clear,HSR,4
78929,Storm,Indiranagar,2
78930,Heavy Rain,BTM,2
78931,Heavy Rain,Indiranagar,3
78932,Heavy Rain,BTM,2
78933,Clear,BTM,4
78934,Storm,HSR,2
78935,Storm,HSR,5
78936,Light Rain,BTM,5
78937,Light Rain,BTM,5
78938,Clear,HSR,3
78939,Clear,Whitefield,2
78940,Storm,Indiranagar,3
78941,Heavy Rain,Indiranagar,5
78942,Light Rain,Indiranagar,2
78943,Light Rain,Whitefield,1
78944,Light Rain,Koramangala,4
78945,Heavy Rain,Whitefield,2
78946,Heavy Rain,HSR,5
78947,Clear,Koramangala,4
78948,Light Rain,BTM,1
78949,Storm,Indiranagar,2
78950,Heavy Rain,HSR,1
78951,Light Rain,Koramangala,3
78952,Light Rain,Koramangala,1
78953,Heavy Rain,Whitefield,2
78954,Heavy Rain,BTM,4
78955,Storm,BTM,4
78956,Heavy Rain,BTM,4
78957,Heavy Rain,HSR,1
78958,Heavy Rain,Indiranagar,4
78959,Clear,Whitefield,4
78960,Clear,BTM,4
78961,Heavy Rain,Koramangala,5
78962,Light Rain,Indiranagar,4
78963,Heavy Rain,HSR,1
78964,Clear,BTM,4
78965,Clear,Indiranagar,3
78966,Storm,Indiranagar,2
78967,Storm,Indiranagar,4
78968,Clear,Koramangala,1
78969,Heavy Rain,HSR,1
78970,Heavy Rain,HSR,3
78971,Storm,Whitefield,2
78972,Clear,BTM,2
78973,Light Rain,Whitefield,2
78974,Clear,BTM,5
78975,Clear,Whitefield,4
78976,Clear,Indiranagar,1
78977,Clear,BTM,4
78978,Heavy Rain,Indiranagar,4
78979,Storm,Koramangala,3
78980,Clear,Whitefield,4
78981,Light Rain,BTM,1
78982,Light Rain,Koramangala,5
78983,Light Rain,Indiranagar,5
78984,Storm,HSR,2
78985,Heavy Rain,Whitefield,5
78986,Light Rain,HSR,5
78987,Clear,Indiranagar,2
78988,Light Rain,Indiranagar,4
78989,Heavy Rain,BTM,2
78990,Heavy Rain,Koramangala,1
78991,Clear,BTM,1
78992,Clear,Whitefield,1
78993,Storm,Whitefield,1
78994,Storm,Koramangala,5
78995,Clear,HSR,1
78996,Light Rain,HSR,5
78997,Light Rain,Indiranagar,2
78998,Clear,HSR,5
78999,Clear,BTM,3
79000,Light Rain,HSR,1
79001,Light Rain,Whitefield,5
79002,Heavy Rain,BTM,5
79003,Clear,Indiranagar,3
79004,Heavy Rain,Koramangala,1
79005,Storm,HSR,1
79006,Light Rain,BTM,2
79007,Light Rain,Koramangala,1
79008,Light Rain,Whitefield,3
79009,Clear,Koramangala,1
79010,Clear,Whitefield,5
79011,Clear,Koramangala,1
79012,Storm,BTM,4
79013,Clear,Whitefield,5
79014,Clear,HSR,3
79015,Clear,Indiranagar,1
79016,Light Rain,Koramangala,4
79017,Light Rain,Whitefield,5
79018,Clear,Indiranagar,2
79019,Light Rain,Indiranagar,4
79020,Storm,BTM,5
79021,Clear,BTM,1
79022,Light Rain,Whitefield,5
79023,Storm,BTM,4
79024,Heavy Rain,Koramangala,3
79025,Light Rain,Whitefield,1
79026,Heavy Rain,Koramangala,3
79027,Clear,BTM,1
79028,Heavy Rain,Koramangala,3
79029,Clear,Indiranagar,2
79030,Heavy Rain,BTM,5
79031,Light Rain,Whitefield,2
79032,Storm,BTM,3
79033,Heavy Rain,HSR,4
79034,Clear,HSR,3
79035,Heavy Rain,Koramangala,1
79036,Clear,Koramangala,2
79037,Clear,HSR,2
79038,Clear,BTM,4
79039,Heavy Rain,BTM,5
79040,Light Rain,Indiranagar,2
79041,Clear,Koramangala,5
79042,Clear,Indiranagar,3
79043,Clear,Koramangala,3
79044,Clear,Indiranagar,5
79045,Clear,HSR,5
79046,Heavy Rain,Indiranagar,4
79047,Heavy Rain,Koramangala,3
79048,Storm,BTM,1
79049,Light Rain,Indiranagar,3
79050,Clear,BTM,3
79051,Clear,Indiranagar,3
79052,Heavy Rain,Whitefield,1
79053,Clear,Whitefield,5
79054,Storm,Indiranagar,3
79055,Light Rain,Indiranagar,3
79056,Light Rain,BTM,2
79057,Storm,Indiranagar,5
79058,Clear,Koramangala,5
79059,Clear,Whitefield,1
79060,Light Rain,Indiranagar,3
79061,Heavy Rain,Koramangala,4
79062,Heavy Rain,Whitefield,4
79063,Storm,BTM,5
79064,Clear,Indiranagar,1
79065,Clear,Indiranagar,4
79066,Storm,HSR,5
79067,Storm,Koramangala,5
79068,Heavy Rain,HSR,3
79069,Heavy Rain,Koramangala,1
79070,Light Rain,Koramangala,5
79071,Heavy Rain,BTM,4
79072,Light Rain,Whitefield,4
79073,Storm,Koramangala,5
79074,Clear,HSR,3
79075,Heavy Rain,Koramangala,2
79076,Storm,Koramangala,2
79077,Storm,Koramangala,3
79078,Light Rain,Whitefield,3
79079,Storm,Whitefield,4
79080,Storm,Koramangala,1
79081,Clear,Koramangala,2
79082,Storm,Koramangala,4
79083,Light Rain,Koramangala,4
79084,Heavy Rain,Koramangala,4
79085,Light Rain,BTM,4
79086,Storm,Koramangala,1
79087,Light Rain,HSR,5
79088,Heavy Rain,Koramangala,4
79089,Clear,Koramangala,3
79090,Clear,Koramangala,5
79091,Storm,BTM,4
79092,Light Rain,Indiranagar,3
79093,Clear,HSR,5
79094,Clear,Koramangala,2
79095,Clear,Indiranagar,4
79096,Light Rain,BTM,1
79097,Storm,HSR,2
79098,Heavy Rain,HSR,4
79099,Heavy Rain,BTM,5
79100,Clear,HSR,2
79101,Storm,BTM,4
79102,Heavy Rain,Indiranagar,1
79103,Light Rain,Koramangala,1
79104,Heavy Rain,Indiranagar,5
79105,Heavy Rain,Whitefield,2
79106,Storm,HSR,5
79107,Light Rain,Koramangala,2
79108,Clear,BTM,4
79109,Light Rain,HSR,5
79110,Storm,HSR,5
79111,Heavy Rain,BTM,4
79112,Storm,HSR,3
79113,Storm,BTM,3
79114,Light Rain,Whitefield,4
79115,Clear,BTM,5
79116,Storm,Koramangala,5
79117,Light Rain,BTM,1
79118,Heavy Rain,Koramangala,3
79119,Storm,BTM,2
79120,Storm,BTM,3
79121,Heavy Rain,HSR,4
79122,Clear,Indiranagar,5
79123,Clear,Indiranagar,3
79124,Storm,Koramangala,3
79125,Heavy Rain,Whitefield,5
79126,Heavy Rain,Koramangala,3
79127,Heavy Rain,Indiranagar,1
79128,Clear,BTM,4
79129,Storm,HSR,2
79130,Storm,BTM,4
79131,Clear,Whitefield,3
79132,Clear,HSR,1
79133,Storm,Whitefield,2
79134,Light Rain,BTM,4
79135,Clear,BTM,3
79136,Storm,BTM,1
79137,Storm,BTM,2
79138,Clear,BTM,2
79139,Clear,Whitefield,5
79140,Light Rain,BTM,5
79141,Clear,BTM,3
79142,Light Rain,Indiranagar,2
79143,Storm,Indiranagar,1
79144,Heavy Rain,BTM,2
79145,Clear,Indiranagar,2
79146,Light Rain,Indiranagar,5
79147,Heavy Rain,BTM,4
79148,Light Rain,BTM,5
79149,Clear,Indiranagar,3
79150,Clear,HSR,5
79151,Heavy Rain,Whitefield,5
79152,Light Rain,BTM,2
79153,Storm,HSR,1
79154,Storm,Indiranagar,3
79155,Light Rain,HSR,3
79156,Heavy Rain,BTM,4
79157,Heavy Rain,Koramangala,3
79158,Heavy Rain,Koramangala,5
79159,Heavy Rain,HSR,5
79160,Clear,Koramangala,5
79161,Clear,Koramangala,4
79162,Heavy Rain,Indiranagar,4
79163,Light Rain,BTM,2
79164,Light Rain,HSR,4
79165,Light Rain,Indiranagar,4
79166,Storm,Koramangala,5
79167,Clear,BTM,1
79168,Light Rain,Koramangala,3
79169,Storm,HSR,4
79170,Storm,HSR,4
79171,Light Rain,BTM,1
79172,Clear,BTM,2
79173,Heavy Rain,BTM,4
79174,Heavy Rain,Indiranagar,1
79175,Clear,Indiranagar,1
79176,Light Rain,HSR,4
79177,Light Rain,HSR,4
79178,Storm,BTM,3
79179,Clear,Koramangala,1
79180,Heavy Rain,HSR,5
79181,Heavy Rain,BTM,1
79182,Clear,Whitefield,2
79183,Light Rain,Whitefield,3
79184,Heavy Rain,Indiranagar,5
79185,Light Rain,HSR,4
79186,Clear,HSR,2
79187,Storm,HSR,3
79188,Light Rain,BTM,3
79189,Clear,Indiranagar,3
79190,Storm,BTM,2
79191,Light Rain,BTM,2
79192,Heavy Rain,Whitefield,3
79193,Clear,BTM,2
79194,Light Rain,BTM,2
79195,Heavy Rain,BTM,1
79196,Clear,BTM,3
79197,Storm,Koramangala,2
79198,Clear,Indiranagar,5
79199,Storm,BTM,1
79200,Clear,BTM,3
79201,Storm,Koramangala,2
79202,Light Rain,Koramangala,1
79203,Light Rain,BTM,2
79204,Storm,Whitefield,5
79205,Light Rain,HSR,3
79206,Heavy Rain,Koramangala,4
79207,Storm,Koramangala,3
79208,Storm,HSR,4
79209,Clear,HSR,4
79210,Clear,BTM,5
79211,Heavy Rain,Whitefield,1
79212,Heavy Rain,Koramangala,4
79213,Light Rain,Indiranagar,1
79214,Light Rain,Indiranagar,5
79215,Heavy Rain,Indiranagar,1
79216,Storm,Koramangala,5
79217,Light Rain,Indiranagar,4
79218,Light Rain,HSR,4
79219,Light Rain,HSR,5
79220,Storm,HSR,2
79221,Clear,BTM,4
79222,Storm,Whitefield,1
79223,Heavy Rain,Indiranagar,5
79224,Clear,Whitefield,2
79225,Clear,Koramangala,1
79226,Light Rain,Indiranagar,5
79227,Storm,HSR,3
79228,Clear,Indiranagar,4
79229,Storm,HSR,5
79230,Storm,HSR,2
79231,Clear,Whitefield,1
79232,Clear,Koramangala,4
79233,Storm,Indiranagar,1
79234,Heavy Rain,HSR,4
79235,Clear,Whitefield,5
79236,Storm,Koramangala,1
79237,Clear,HSR,1
79238,Clear,Whitefield,5
79239,Clear,Koramangala,5
79240,Light Rain,HSR,2
79241,Clear,HSR,3
79242,Heavy Rain,HSR,5
79243,Light Rain,BTM,1
79244,Storm,BTM,4
79245,Storm,HSR,2
79246,Clear,HSR,3
79247,Clear,BTM,4
79248,Clear,BTM,2
79249,Clear,BTM,5
79250,Clear,Koramangala,3
79251,Light Rain,Whitefield,5
79252,Clear,HSR,2
79253,Light Rain,Whitefield,5
79254,Storm,Indiranagar,2
79255,Heavy Rain,Koramangala,5
79256,Storm,Koramangala,1
79257,Clear,HSR,5
79258,Heavy Rain,BTM,4
79259,Light Rain,Koramangala,1
79260,Heavy Rain,Indiranagar,1
79261,Clear,Indiranagar,1
79262,Storm,BTM,4
79263,Clear,Koramangala,5
79264,Clear,BTM,1
79265,Storm,Whitefield,3
79266,Storm,Whitefield,4
79267,Light Rain,HSR,4
79268,Clear,HSR,3
79269,Light Rain,Whitefield,1
79270,Clear,Koramangala,3
79271,Clear,BTM,5
79272,Heavy Rain,Whitefield,2
79273,Heavy Rain,Indiranagar,3
79274,Heavy Rain,HSR,5
79275,Heavy Rain,Whitefield,4
79276,Clear,Koramangala,1
79277,Storm,Whitefield,2
79278,Storm,BTM,1
79279,Heavy Rain,Whitefield,1
79280,Heavy Rain,HSR,2
79281,Light Rain,BTM,2
79282,Storm,BTM,1
79283,Heavy Rain,HSR,3
79284,Light Rain,Whitefield,5
79285,Heavy Rain,Indiranagar,1
79286,Light Rain,Koramangala,4
79287,Heavy Rain,HSR,4
79288,Heavy Rain,Indiranagar,3
79289,Clear,Whitefield,1
79290,Light Rain,Koramangala,5
79291,Storm,Koramangala,5
79292,Storm,HSR,3
79293,Light Rain,Whitefield,5
79294,Light Rain,HSR,4
79295,Storm,HSR,1
79296,Clear,BTM,3
79297,Heavy Rain,Koramangala,2
79298,Clear,Koramangala,4
79299,Storm,Indiranagar,3
79300,Light Rain,Koramangala,5
79301,Storm,HSR,4
79302,Heavy Rain,HSR,2
79303,Light Rain,BTM,5
79304,Heavy Rain,Koramangala,1
79305,Light Rain,Indiranagar,1
79306,Storm,BTM,4
79307,Storm,Whitefield,3
79308,Clear,Indiranagar,2
79309,Heavy Rain,Whitefield,4
79310,Light Rain,BTM,5
79311,Storm,BTM,3
79312,Clear,Indiranagar,2
79313,Heavy Rain,Whitefield,4
79314,Heavy Rain,HSR,5
79315,Light Rain,BTM,1
79316,Light Rain,HSR,4
79317,Heavy Rain,Indiranagar,2
79318,Heavy Rain,Whitefield,1
79319,Heavy Rain,BTM,2
79320,Clear,Whitefield,4
79321,Storm,Koramangala,1
79322,Light Rain,BTM,2
79323,Light Rain,HSR,1
79324,Storm,Whitefield,2
79325,Heavy Rain,HSR,5
79326,Light Rain,Indiranagar,2
79327,Clear,Whitefield,5
79328,Storm,Indiranagar,2
79329,Heavy Rain,HSR,5
79330,Storm,Indiranagar,3
79331,Storm,Koramangala,3
79332,Heavy Rain,HSR,5
79333,Clear,BTM,4
79334,Heavy Rain,Koramangala,1
79335,Heavy Rain,Koramangala,4
79336,Heavy Rain,BTM,4
79337,Storm,Indiranagar,5
79338,Clear,Koramangala,5
79339,Light Rain,BTM,5
79340,Storm,Indiranagar,1
79341,Light Rain,Whitefield,4
79342,Light Rain,HSR,3
79343,Heavy Rain,BTM,4
79344,Heavy Rain,Koramangala,3
79345,Heavy Rain,BTM,2
79346,Heavy Rain,Koramangala,1
79347,Heavy Rain,BTM,2
79348,Light Rain,Indiranagar,5
79349,Heavy Rain,BTM,3
79350,Storm,HSR,4
79351,Heavy Rain,Indiranagar,3
79352,Storm,Indiranagar,2
79353,Light Rain,Koramangala,1
79354,Heavy Rain,Whitefield,5
79355,Heavy Rain,HSR,5
79356,Clear,Whitefield,2
79357,Storm,BTM,4
79358,Clear,Whitefield,2
79359,Heavy Rain,Whitefield,5
79360,Light Rain,HSR,5
79361,Heavy Rain,Koramangala,3
79362,Light Rain,BTM,4
79363,Clear,BTM,3
79364,Light Rain,Indiranagar,2
79365,Storm,Koramangala,5
79366,Storm,BTM,5
79367,Light Rain,HSR,3
79368,Clear,Koramangala,1
79369,Storm,Indiranagar,1
79370,Heavy Rain,HSR,2
79371,Heavy Rain,Koramangala,4
79372,Storm,HSR,2
79373,Light Rain,Koramangala,4
79374,Heavy Rain,HSR,3
79375,Heavy Rain,Koramangala,2
79376,Clear,Whitefield,1
79377,Clear,BTM,5
79378,Heavy Rain,BTM,4
79379,Storm,HSR,5
79380,Clear,HSR,3
79381,Heavy Rain,Whitefield,3
79382,Clear,BTM,2
79383,Light Rain,Indiranagar,4
79384,Light Rain,Koramangala,2
79385,Heavy Rain,Indiranagar,1
79386,Light Rain,HSR,1
79387,Clear,BTM,1
79388,Storm,Indiranagar,5
79389,Storm,Koramangala,5
79390,Heavy Rain,BTM,2
79391,Heavy Rain,BTM,3
79392,Storm,Koramangala,1
79393,Light Rain,BTM,5
79394,Storm,Koramangala,3
79395,Storm,Indiranagar,3
79396,Storm,HSR,2
79397,Clear,Koramangala,2
79398,Storm,BTM,1
79399,Clear,Koramangala,3
79400,Light Rain,Indiranagar,1
79401,Storm,Indiranagar,2
79402,Light Rain,Whitefield,4
79403,Storm,BTM,3
79404,Heavy Rain,BTM,2
79405,Storm,Indiranagar,4
79406,Heavy Rain,HSR,5
79407,Heavy Rain,HSR,5
79408,Clear,Indiranagar,4
79409,Heavy Rain,Indiranagar,4
79410,Heavy Rain,BTM,3
79411,Heavy Rain,HSR,4
79412,Light Rain,BTM,2
79413,Clear,Indiranagar,1
79414,Storm,Koramangala,5
79415,Clear,HSR,4
79416,Light Rain,Whitefield,5
79417,Storm,Whitefield,2
79418,Storm,BTM,2
79419,Light Rain,Koramangala,3
79420,Clear,HSR,4
79421,Light Rain,Indiranagar,2
79422,Heavy Rain,BTM,5
79423,Heavy Rain,HSR,4
79424,Light Rain,Indiranagar,1
79425,Clear,HSR,5
79426,Clear,Koramangala,3
79427,Heavy Rain,Whitefield,3
79428,Storm,Whitefield,1
79429,Heavy Rain,Indiranagar,5
79430,Storm,HSR,2
79431,Clear,BTM,4
79432,Light Rain,BTM,1
79433,Clear,HSR,5
79434,Storm,Indiranagar,2
79435,Light Rain,Indiranagar,1
79436,Clear,Whitefield,1
79437,Clear,HSR,4
79438,Light Rain,Koramangala,5
79439,Storm,BTM,2
79440,Heavy Rain,Indiranagar,4
79441,Heavy Rain,Indiranagar,1
79442,Heavy Rain,Indiranagar,4
79443,Clear,Indiranagar,3
79444,Light Rain,BTM,4
79445,Heavy Rain,Indiranagar,3
79446,Clear,BTM,4
79447,Storm,HSR,1
79448,Clear,BTM,1
79449,Storm,Koramangala,2
79450,Storm,Indiranagar,1
79451,Heavy Rain,HSR,5
79452,Storm,BTM,5
79453,Storm,Indiranagar,2
79454,Heavy Rain,HSR,1
79455,Storm,Whitefield,4
79456,Light Rain,Indiranagar,2
79457,Heavy Rain,BTM,3
79458,Light Rain,Koramangala,4
79459,Light Rain,HSR,5
79460,Clear,Indiranagar,5
79461,Storm,Indiranagar,5
79462,Light Rain,BTM,4
79463,Light Rain,BTM,2
79464,Light Rain,Koramangala,2
79465,Heavy Rain,Whitefield,3
79466,Clear,Indiranagar,1
79467,Light Rain,HSR,5
79468,Light Rain,Indiranagar,2
79469,Heavy Rain,Koramangala,2
79470,Heavy Rain,BTM,4
79471,Heavy Rain,Indiranagar,3
79472,Clear,Koramangala,5
79473,Storm,Koramangala,4
79474,Storm,Koramangala,1
79475,Light Rain,BTM,1
79476,Clear,BTM,5
79477,Heavy Rain,BTM,2
79478,Light Rain,HSR,2
79479,Clear,Whitefield,5
79480,Heavy Rain,Koramangala,2
79481,Storm,Indiranagar,4
79482,Light Rain,Indiranagar,2
79483,Light Rain,Whitefield,1
79484,Storm,Whitefield,1
79485,Light Rain,HSR,1
79486,Heavy Rain,BTM,5
79487,Clear,Indiranagar,1
79488,Clear,HSR,5
79489,Storm,HSR,5
79490,Storm,Indiranagar,4
79491,Heavy Rain,Indiranagar,1
79492,Storm,HSR,1
79493,Clear,HSR,3
79494,Storm,Whitefield,3
79495,Storm,BTM,1
79496,Clear,Indiranagar,3
79497,Storm,BTM,2
79498,Storm,Whitefield,1
79499,Light Rain,BTM,3
79500,Storm,Whitefield,1
79501,Storm,Whitefield,5
79502,Storm,HSR,4
79503,Heavy Rain,BTM,2
79504,Heavy Rain,HSR,2
79505,Heavy Rain,BTM,2
79506,Clear,Koramangala,2
79507,Clear,Koramangala,3
79508,Clear,Indiranagar,1
79509,Light Rain,Koramangala,3
79510,Storm,Indiranagar,4
79511,Storm,HSR,3
79512,Clear,Indiranagar,3
79513,Heavy Rain,BTM,3
79514,Storm,Indiranagar,2
79515,Storm,HSR,5
79516,Heavy Rain,BTM,4
79517,Clear,Indiranagar,5
