order_id,customer_id,order_time,prep_time_est_mins,est_prep_to_delivery_mins,total_amount,order_status
84720,5677,"Monday, July 22, 2024, 10:27:00 AM",29,55,153,Successful
84721,5953,"Saturday, November 23, 2024, 12:11:00 AM",26,67,991,Successful
84722,3062,"Wednesday, January 3, 2024, 8:07:00 AM",25,63,529,Successful
84723,3165,"Wednesday, September 25, 2024, 7:20:00 PM",22,47,1082,Successful
84724,7658,"Tuesday, July 2, 2024, 10:18:00 PM",35,75,929,Successful
84725,1838,"Thursday, April 11, 2024, 3:35:00 AM",38,73,159,Successful
84726,2388,"Thursday, August 8, 2024, 7:05:00 AM",26,47,860,Successful
84727,3846,"Thursday, January 18, 2024, 9:35:00 PM",39,67,654,Successful
84728,8455,"Friday, May 17, 2024, 4:09:00 PM",40,85,1154,Successful
84729,1781,"Saturday, January 13, 2024, 9:52:00 AM",39,65,550,Successful
84730,6641,"Saturday, February 10, 2024, 2:42:00 AM",27,59,321,Successful
84731,7490,"Thursday, May 30, 2024, 8:43:00 AM",29,68,552,Successful
84732,6400,"Wednesday, July 3, 2024, 1:03:00 AM",33,69,890,Successful
84733,8221,"Thursday, August 1, 2024, 2:48:00 AM",23,67,247,Successful
84734,2675,"Sunday, December 1, 2024, 3:07:00 AM",22,59,572,Successful
84735,5196,"Friday, September 20, 2024, 9:15:00 PM",24,58,428,Returned
84736,8205,"Wednesday, October 30, 2024, 3:56:00 PM",27,60,591,Successful
84737,3530,"Tuesday, March 5, 2024, 2:46:00 AM",37,82,939,Successful
84738,4890,"Saturday, December 21, 2024, 8:50:00 AM",27,71,245,Successful
84739,4929,"Wednesday, January 10, 2024, 2:52:00 PM",39,65,661,Cancelled
84740,1139,"Saturday, November 9, 2024, 10:52:00 AM",22,56,1017,Returned
84741,4780,"Sunday, February 4, 2024, 11:53:00 PM",37,80,605,Successful
84742,3110,"Friday, December 20, 2024, 5:42:00 PM",21,55,308,Cancelled
84743,7479,"Tuesday, February 27, 2024, 6:47:00 AM",34,67,363,Successful
84744,2745,"Saturday, October 19, 2024, 10:58:00 AM",33,67,1163,Returned
84745,3853,"Thursday, July 18, 2024, 6:03:00 PM",28,55,230,Successful
84746,8778,"Wednesday, July 31, 2024, 10:15:00 PM",25,51,1021,Successful
84747,1341,"Wednesday, August 21, 2024, 2:50:00 AM",22,47,942,Cancelled
84748,7567,"Thursday, March 14, 2024, 4:54:00 AM",40,60,961,Successful
84749,2382,"Wednesday, July 17, 2024, 3:51:00 AM",21,49,448,Successful
84750,5894,"Wednesday, December 25, 2024, 6:53:00 AM",35,68,906,Successful
84751,8955,"Sunday, July 7, 2024, 9:44:00 PM",21,54,1159,Successful
84752,8608,"Monday, February 12, 2024, 9:06:00 PM",35,65,1066,Cancelled
84753,6117,"Sunday, November 3, 2024, 5:22:00 AM",40,62,288,Successful
84754,8738,"Thursday, December 19, 2024, 8:44:00 PM",33,59,753,Successful
84755,3835,"Tuesday, August 20, 2024, 1:38:00 PM",24,47,384,Successful
84756,6351,"Saturday, October 5, 2024, 9:52:00 AM",26,55,394,Successful
84757,5271,"Tuesday, October 22, 2024, 8:44:00 PM",31,53,983,Successful
84758,7200,"Tuesday, October 22, 2024, 1:07:00 PM",35,55,226,Successful
84759,3098,"Friday, May 3, 2024, 4:18:00 AM",24,66,640,Successful
84760,7090,"Friday, November 8, 2024, 8:49:00 PM",34,55,883,Successful
84761,1836,"Sunday, January 7, 2024, 3:56:00 PM",36,78,928,Successful
84762,3019,"Sunday, April 21, 2024, 9:17:00 PM",36,80,646,Successful
84763,6005,"Friday, March 15, 2024, 1:36:00 AM",37,68,824,Successful
84764,8722,"Tuesday, February 6, 2024, 8:08:00 PM",33,66,287,Successful
84765,4803,"Tuesday, September 10, 2024, 4:15:00 AM",23,43,1072,Successful
84766,8950,"Sunday, November 3, 2024, 11:25:00 AM",33,63,413,Successful
84767,6010,"Monday, October 28, 2024, 2:28:00 PM",32,61,857,Successful
84768,2734,"Friday, April 26, 2024, 12:15:00 PM",38,67,417,Successful
84769,5796,"Monday, September 9, 2024, 9:11:00 PM",37,60,311,Successful
84770,8580,"Tuesday, October 15, 2024, 8:51:00 AM",25,55,535,Successful
84771,5999,"Wednesday, December 25, 2024, 11:48:00 AM",38,69,376,Successful
84772,3969,"Tuesday, August 13, 2024, 9:51:00 AM",26,55,675,Returned
84773,8917,"Wednesday, May 15, 2024, 7:03:00 AM",22,65,559,Successful
84774,1049,"Wednesday, September 18, 2024, 3:50:00 PM",26,61,822,Successful
84775,1556,"Wednesday, March 6, 2024, 6:04:00 PM",40,61,221,Cancelled
84776,6214,"Sunday, June 30, 2024, 12:03:00 PM",25,64,212,Successful
84777,4574,"Saturday, April 6, 2024, 8:51:00 AM",21,52,1154,Successful
84778,6904,"Friday, September 13, 2024, 2:54:00 PM",21,56,640,Successful
84779,1180,"Sunday, August 11, 2024, 2:48:00 AM",20,44,811,Successful
84780,7257,"Saturday, October 19, 2024, 5:56:00 PM",37,61,791,Successful
84781,5308,"Friday, August 30, 2024, 3:36:00 PM",39,62,643,Successful
84782,5190,"Friday, October 11, 2024, 12:31:00 AM",38,81,328,Successful
84783,1649,"Thursday, March 14, 2024, 4:53:00 AM",23,48,214,Successful
84784,1988,"Saturday, November 23, 2024, 7:43:00 PM",22,45,715,Successful
84785,3639,"Friday, February 9, 2024, 12:56:00 PM",24,62,264,Successful
84786,7653,"Saturday, October 5, 2024, 1:34:00 AM",22,48,632,Successful
84787,1327,"Tuesday, August 20, 2024, 5:10:00 PM",29,50,905,Successful
84788,3071,"Wednesday, January 31, 2024, 4:15:00 AM",27,49,479,Successful
84789,5047,"Saturday, September 28, 2024, 1:20:00 AM",29,58,938,Successful
84790,5965,"Sunday, January 28, 2024, 1:11:00 PM",31,72,860,Successful
84791,8180,"Thursday, March 28, 2024, 7:51:00 PM",33,53,542,Successful
84792,2621,"Wednesday, February 14, 2024, 8:17:00 AM",28,61,627,Successful
84793,1245,"Saturday, May 25, 2024, 2:07:00 AM",35,60,668,Successful
84794,4184,"Sunday, January 28, 2024, 12:15:00 AM",39,84,263,Successful
84795,3802,"Sunday, October 13, 2024, 6:23:00 AM",25,55,792,Successful
84796,4689,"Friday, February 2, 2024, 6:19:00 PM",37,73,603,Successful
84797,8259,"Thursday, June 27, 2024, 11:37:00 AM",36,76,779,Successful
84798,7785,"Friday, August 16, 2024, 6:09:00 AM",30,55,1026,Successful
84799,7698,"Tuesday, February 13, 2024, 1:07:00 AM",36,58,716,Successful
84800,4100,"Wednesday, October 2, 2024, 7:23:00 PM",34,69,1172,Successful
84801,5791,"Monday, December 16, 2024, 10:55:00 PM",33,67,275,Successful
84802,4211,"Monday, July 15, 2024, 8:15:00 AM",35,62,1034,Successful
84803,3080,"Saturday, October 26, 2024, 7:43:00 AM",29,50,291,Successful
84804,6840,"Wednesday, March 6, 2024, 7:24:00 AM",25,59,697,Successful
84805,1941,"Tuesday, November 12, 2024, 4:05:00 PM",37,68,446,Successful
84806,2559,"Tuesday, January 9, 2024, 2:55:00 PM",32,57,551,Successful
84807,7737,"Friday, November 29, 2024, 6:05:00 PM",37,69,1137,Successful
84808,1097,"Monday, September 2, 2024, 4:47:00 AM",31,71,722,Successful
84809,6882,"Saturday, October 12, 2024, 3:57:00 AM",20,59,674,Successful
84810,7390,"Saturday, June 15, 2024, 5:30:00 PM",37,59,544,Successful
84811,8908,"Wednesday, October 23, 2024, 6:57:00 PM",21,66,705,Successful
84812,2425,"Wednesday, November 13, 2024, 5:25:00 PM",33,54,831,Successful
84813,2058,"Wednesday, July 10, 2024, 12:04:00 PM",25,58,1021,Returned
84814,2297,"Wednesday, May 29, 2024, 8:07:00 PM",24,61,1144,Successful
84815,3134,"Sunday, February 25, 2024, 10:20:00 PM",28,54,743,Successful
84816,5462,"Wednesday, August 28, 2024, 8:36:00 AM",29,54,955,Successful
84817,5524,"Thursday, October 31, 2024, 10:03:00 AM",24,53,249,Successful
84818,1578,"Tuesday, July 23, 2024, 4:55:00 AM",34,61,552,Successful
84819,6113,"Friday, June 21, 2024, 4:00:00 AM",23,67,310,Successful
84820,1021,"Wednesday, February 28, 2024, 11:01:00 AM",36,72,1017,Successful
84821,1135,"Friday, November 29, 2024, 5:27:00 AM",32,68,188,Successful
84822,7942,"Monday, April 22, 2024, 10:41:00 PM",36,79,799,Cancelled
84823,6334,"Tuesday, July 9, 2024, 10:14:00 AM",21,65,214,Successful
84824,3113,"Sunday, March 17, 2024, 9:39:00 PM",23,56,721,Successful
84825,4286,"Wednesday, April 10, 2024, 4:17:00 AM",20,59,231,Successful
84826,1634,"Tuesday, October 1, 2024, 11:20:00 PM",22,49,241,Cancelled
84827,6493,"Saturday, May 4, 2024, 12:52:00 PM",26,71,552,Successful
84828,7119,"Wednesday, March 13, 2024, 5:58:00 PM",31,64,263,Successful
84829,3166,"Sunday, July 14, 2024, 12:04:00 AM",26,66,1199,Successful
84830,5453,"Friday, October 25, 2024, 6:20:00 PM",38,67,229,Successful
84831,4523,"Saturday, August 3, 2024, 12:39:00 AM",23,59,731,Successful
84832,6390,"Tuesday, May 14, 2024, 5:24:00 PM",21,62,668,Successful
84833,1006,"Friday, April 26, 2024, 6:51:00 AM",37,80,557,Cancelled
84834,1296,"Wednesday, March 27, 2024, 6:30:00 AM",31,64,655,Successful
84835,8224,"Wednesday, June 5, 2024, 6:55:00 PM",35,69,432,Successful
84836,7284,"Thursday, August 8, 2024, 6:35:00 AM",22,61,320,Successful
84837,1718,"Wednesday, November 6, 2024, 9:13:00 AM",32,72,417,Successful
84838,4585,"Sunday, April 7, 2024, 8:58:00 AM",25,60,531,Successful
84839,4829,"Sunday, June 16, 2024, 6:45:00 AM",32,55,967,Successful
84840,5530,"Friday, June 14, 2024, 9:16:00 AM",39,60,990,Successful
84841,1395,"Thursday, January 4, 2024, 6:31:00 AM",34,78,625,Successful
84842,6322,"Tuesday, November 12, 2024, 10:09:00 PM",35,65,945,Successful
84843,7130,"Thursday, October 10, 2024, 2:23:00 PM",22,51,604,Successful
84844,5382,"Friday, February 2, 2024, 3:49:00 AM",26,50,284,Successful
84845,4615,"Saturday, July 20, 2024, 2:48:00 AM",28,68,444,Successful
84846,8807,"Tuesday, February 6, 2024, 5:19:00 PM",30,56,1190,Cancelled
84847,5858,"Thursday, September 5, 2024, 8:03:00 AM",22,48,883,Successful
84848,4147,"Tuesday, May 21, 2024, 4:39:00 AM",34,75,591,Successful
84849,2390,"Thursday, May 23, 2024, 10:43:00 PM",30,60,541,Successful
84850,8883,"Tuesday, January 30, 2024, 10:51:00 PM",36,81,975,Successful
84851,5710,"Monday, December 16, 2024, 6:50:00 AM",29,64,1037,Successful
84852,6469,"Tuesday, September 24, 2024, 8:43:00 PM",22,55,1067,Successful
84853,2644,"Tuesday, February 20, 2024, 11:02:00 PM",29,58,535,Successful
84854,8439,"Sunday, March 31, 2024, 8:43:00 PM",33,69,1150,Successful
84855,8134,"Friday, October 25, 2024, 3:24:00 PM",34,58,301,Successful
84856,8892,"Tuesday, November 19, 2024, 8:54:00 PM",38,81,275,Successful
84857,6070,"Saturday, March 9, 2024, 10:54:00 PM",31,56,1162,Cancelled
84858,5967,"Wednesday, December 25, 2024, 10:15:00 PM",25,46,692,Successful
84859,2138,"Friday, January 12, 2024, 1:07:00 AM",29,61,1020,Successful
84860,4389,"Monday, September 16, 2024, 10:35:00 PM",20,58,272,Successful
84861,2565,"Monday, September 9, 2024, 6:19:00 PM",32,74,328,Successful
84862,2911,"Thursday, October 17, 2024, 12:29:00 PM",20,50,551,Successful
84863,4581,"Wednesday, December 4, 2024, 2:27:00 PM",37,61,992,Successful
84864,6006,"Friday, March 15, 2024, 10:58:00 PM",40,62,1147,Successful
84865,7744,"Thursday, September 26, 2024, 10:12:00 PM",40,78,261,Successful
84866,6927,"Sunday, May 26, 2024, 9:55:00 PM",37,73,628,Successful
84867,5954,"Tuesday, January 9, 2024, 1:00:00 PM",32,75,255,Successful
84868,1466,"Thursday, February 8, 2024, 9:34:00 PM",33,56,839,Successful
84869,2654,"Wednesday, May 15, 2024, 6:05:00 PM",30,62,576,Successful
84870,3056,"Wednesday, July 10, 2024, 8:28:00 PM",35,74,626,Successful
84871,2484,"Friday, May 24, 2024, 6:39:00 AM",40,85,926,Successful
84872,3462,"Tuesday, October 1, 2024, 3:42:00 PM",37,73,472,Successful
84873,1519,"Thursday, October 17, 2024, 1:14:00 PM",35,56,694,Returned
84874,8474,"Tuesday, April 9, 2024, 12:35:00 AM",27,59,959,Returned
84875,2093,"Saturday, December 28, 2024, 7:08:00 AM",25,62,800,Successful
84876,1862,"Wednesday, April 24, 2024, 3:52:00 PM",22,63,221,Successful
84877,1482,"Thursday, March 7, 2024, 8:40:00 AM",38,79,578,Successful
84878,8518,"Friday, December 27, 2024, 5:25:00 PM",22,44,1056,Successful
84879,8554,"Wednesday, June 26, 2024, 11:56:00 PM",20,60,774,Successful
84880,1463,"Sunday, May 5, 2024, 5:16:00 PM",22,55,1143,Successful
84881,7733,"Monday, July 8, 2024, 11:57:00 AM",35,80,932,Cancelled
84882,5471,"Monday, December 2, 2024, 9:49:00 PM",25,69,684,Cancelled
84883,8039,"Sunday, March 17, 2024, 1:00:00 PM",22,63,734,Successful
84884,6936,"Monday, July 29, 2024, 12:49:00 AM",22,54,1008,Successful
84885,4510,"Thursday, February 29, 2024, 9:24:00 PM",30,67,908,Successful
84886,5156,"Friday, July 5, 2024, 7:03:00 PM",33,65,693,Successful
84887,3223,"Friday, December 13, 2024, 3:18:00 PM",29,65,913,Successful
84888,5693,"Monday, October 14, 2024, 7:35:00 PM",23,64,1037,Successful
84889,5796,"Wednesday, May 15, 2024, 2:19:00 AM",38,66,183,Successful
84890,8628,"Tuesday, April 30, 2024, 3:01:00 PM",22,65,669,Returned
84891,8666,"Thursday, August 22, 2024, 7:14:00 AM",28,62,846,Successful
84892,6505,"Tuesday, June 4, 2024, 5:22:00 AM",28,69,379,Successful
84893,5203,"Saturday, August 17, 2024, 12:32:00 PM",33,75,544,Successful
84894,8930,"Friday, April 12, 2024, 10:07:00 PM",22,55,1023,Successful
84895,2897,"Saturday, December 21, 2024, 3:45:00 AM",22,63,1158,Cancelled
84896,4069,"Wednesday, October 30, 2024, 2:09:00 AM",27,59,175,Successful
84897,5219,"Tuesday, April 9, 2024, 7:28:00 PM",38,66,682,Successful
84898,5984,"Sunday, May 19, 2024, 12:16:00 AM",25,50,491,Successful
84899,5776,"Wednesday, August 28, 2024, 12:27:00 PM",32,52,1035,Successful
84900,2626,"Saturday, August 17, 2024, 2:39:00 AM",32,64,1025,Successful
84901,1806,"Thursday, June 6, 2024, 7:46:00 AM",28,61,992,Successful
84902,8788,"Friday, November 1, 2024, 9:44:00 AM",32,52,944,Successful
84903,7941,"Sunday, September 8, 2024, 2:09:00 AM",20,57,264,Successful
84904,4294,"Wednesday, May 22, 2024, 11:22:00 PM",31,65,552,Successful
84905,8943,"Monday, July 8, 2024, 7:59:00 PM",26,59,357,Successful
84906,7299,"Saturday, June 29, 2024, 2:53:00 PM",21,65,1109,Successful
84907,6384,"Sunday, December 22, 2024, 11:45:00 PM",37,64,1123,Successful
84908,6907,"Monday, June 3, 2024, 6:31:00 AM",34,71,397,Successful
84909,4712,"Sunday, August 25, 2024, 12:04:00 PM",22,57,999,Successful
84910,5499,"Thursday, September 5, 2024, 8:19:00 PM",31,55,741,Returned
84911,2093,"Wednesday, June 26, 2024, 2:20:00 AM",38,62,384,Successful
84912,2100,"Friday, December 20, 2024, 2:49:00 PM",40,73,437,Successful
84913,5154,"Wednesday, March 20, 2024, 5:16:00 PM",21,55,671,Successful
84914,3159,"Monday, April 22, 2024, 11:21:00 AM",25,61,614,Successful
84915,4088,"Friday, January 26, 2024, 8:14:00 AM",24,66,884,Successful
84916,7974,"Monday, August 19, 2024, 8:06:00 PM",38,80,481,Cancelled
84917,3163,"Saturday, October 12, 2024, 11:21:00 PM",34,73,701,Successful
84918,4353,"Tuesday, February 27, 2024, 11:46:00 AM",39,77,1113,Successful
84919,6540,"Saturday, May 18, 2024, 1:53:00 AM",23,50,639,Successful
84920,5069,"Thursday, October 17, 2024, 5:41:00 AM",27,59,797,Successful
84921,5702,"Monday, July 1, 2024, 1:04:00 PM",24,50,980,Returned
84922,7542,"Wednesday, October 9, 2024, 2:16:00 PM",37,82,1024,Cancelled
84923,2495,"Friday, September 6, 2024, 9:50:00 PM",20,61,929,Successful
84924,3758,"Tuesday, October 22, 2024, 8:58:00 AM",21,65,985,Successful
84925,5155,"Monday, February 12, 2024, 3:59:00 AM",37,75,1181,Successful
84926,3830,"Tuesday, August 6, 2024, 10:10:00 AM",26,66,1102,Successful
84927,1867,"Friday, January 12, 2024, 7:03:00 PM",36,56,479,Successful
84928,3331,"Saturday, April 27, 2024, 10:50:00 AM",28,48,900,Successful
84929,1575,"Tuesday, August 6, 2024, 7:06:00 PM",35,60,757,Successful
84930,4804,"Sunday, January 7, 2024, 4:52:00 AM",29,67,594,Returned
84931,6958,"Friday, April 26, 2024, 6:03:00 AM",40,71,323,Successful
84932,1741,"Monday, October 7, 2024, 10:57:00 AM",36,78,899,Successful
84933,8907,"Tuesday, April 2, 2024, 8:07:00 PM",36,75,472,Successful
84934,2105,"Saturday, January 6, 2024, 8:20:00 PM",21,45,590,Successful
84935,5418,"Wednesday, May 22, 2024, 7:33:00 AM",38,61,1103,Successful
84936,1309,"Saturday, July 13, 2024, 3:14:00 PM",40,78,796,Cancelled
84937,3314,"Friday, August 2, 2024, 12:21:00 AM",34,73,385,Successful
84938,8876,"Wednesday, August 14, 2024, 1:55:00 AM",24,47,227,Returned
84939,8946,"Tuesday, July 16, 2024, 12:30:00 PM",26,54,535,Successful
84940,6063,"Monday, July 8, 2024, 6:38:00 AM",37,63,315,Cancelled
84941,3612,"Sunday, August 25, 2024, 5:33:00 AM",40,82,184,Successful
84942,1640,"Saturday, June 22, 2024, 11:23:00 AM",36,62,700,Successful
84943,5150,"Saturday, August 24, 2024, 2:13:00 PM",20,53,741,Successful
84944,2323,"Wednesday, October 9, 2024, 11:34:00 PM",37,71,313,Cancelled
84945,7056,"Saturday, June 15, 2024, 10:28:00 PM",37,80,1171,Successful
84946,6114,"Saturday, December 7, 2024, 1:19:00 PM",21,57,651,Successful
84947,2948,"Friday, October 11, 2024, 7:38:00 AM",31,53,909,Successful
84948,1627,"Wednesday, March 20, 2024, 6:02:00 PM",40,74,889,Successful
84949,3978,"Thursday, April 18, 2024, 1:14:00 AM",31,55,394,Successful
84950,8381,"Wednesday, September 25, 2024, 5:02:00 AM",23,63,192,Successful
84951,2537,"Thursday, July 18, 2024, 8:33:00 PM",36,72,1072,Successful
84952,8765,"Monday, January 29, 2024, 2:24:00 AM",26,48,765,Successful
84953,8069,"Monday, June 10, 2024, 3:46:00 PM",33,75,467,Successful
84954,5711,"Monday, December 9, 2024, 8:48:00 PM",39,78,319,Successful
84955,1137,"Friday, March 22, 2024, 6:57:00 PM",38,66,705,Successful
84956,1911,"Friday, June 21, 2024, 7:54:00 AM",28,72,744,Successful
84957,6109,"Saturday, October 26, 2024, 9:51:00 AM",37,66,731,Successful
84958,8770,"Thursday, August 8, 2024, 3:45:00 PM",24,62,785,Successful
84959,6857,"Saturday, October 12, 2024, 3:55:00 PM",27,56,150,Successful
84960,8879,"Saturday, July 13, 2024, 10:49:00 AM",40,85,524,Returned
84961,8750,"Saturday, May 4, 2024, 10:47:00 PM",29,53,327,Successful
84962,7651,"Friday, October 25, 2024, 10:47:00 PM",21,55,630,Successful
84963,5154,"Monday, August 5, 2024, 1:05:00 PM",20,63,1167,Returned
84964,7550,"Friday, May 24, 2024, 11:00:00 AM",39,75,1061,Successful
84965,7235,"Saturday, September 7, 2024, 8:08:00 AM",34,61,393,Successful
84966,6470,"Friday, September 6, 2024, 6:07:00 AM",34,76,627,Successful
84967,5781,"Monday, April 8, 2024, 9:13:00 AM",23,54,196,Cancelled
84968,3994,"Sunday, July 7, 2024, 3:51:00 PM",38,76,665,Returned
84969,4746,"Friday, May 24, 2024, 10:48:00 AM",34,64,574,Successful
84970,3429,"Tuesday, April 30, 2024, 6:20:00 PM",37,61,1079,Successful
84971,8881,"Saturday, January 27, 2024, 7:08:00 PM",39,69,636,Cancelled
84972,4070,"Saturday, January 13, 2024, 3:15:00 PM",40,74,333,Successful
84973,7821,"Wednesday, July 17, 2024, 1:33:00 AM",30,64,1192,Successful
84974,1810,"Wednesday, September 25, 2024, 6:57:00 AM",24,62,431,Successful
84975,7483,"Saturday, August 31, 2024, 9:58:00 PM",22,54,971,Successful
84976,8084,"Thursday, August 22, 2024, 1:52:00 AM",33,56,394,Successful
84977,4435,"Saturday, July 13, 2024, 10:55:00 AM",31,55,943,Successful
84978,7336,"Sunday, April 21, 2024, 8:26:00 PM",39,80,309,Successful
84979,8962,"Tuesday, May 28, 2024, 10:37:00 AM",25,66,672,Successful
84980,2420,"Thursday, August 1, 2024, 12:51:00 AM",20,45,925,Cancelled
